0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,6.655521802698895953e-30
2.000000000000000042e-02,6.264020520187197345e-30
2.999999999999999889e-02,1.845648903269438897e-30
4.000000000000000083e-02,-3.579440297249827154e-30
5.000000000000000278e-02,-6.991094330566066789e-30
5.999999999999999778e-02,-5.369160445874738980e-30
7.000000000000000666e-02,4.194656598339650863e-30
8.000000000000000167e-02,1.789720148624913928e-29
8.999999999999999667e-02,2.153257053814350051e-29
1.000000000000000056e-01,0.000000000000000000e+00
1.100000000000000006e-01,-4.972066287898583391e-29
1.199999999999999956e-01,-8.232712683674595659e-29
1.300000000000000044e-01,-4.043648960799406121e-29
1.400000000000000133e-01,1.199112499578694938e-28
1.499999999999999944e-01,2.866348675532086991e-28
1.600000000000000033e-01,2.469813805102376904e-28
1.700000000000000122e-01,-2.072160359579797113e-28
1.799999999999999933e-01,-9.082829754271439317e-28
1.900000000000000022e-01,-1.105991123095552420e-27
2.000000000000000111e-01,0.000000000000000000e+00
2.099999999999999922e-01,2.578818947904561722e-27
2.200000000000000011e-01,4.274746574990604246e-27
2.300000000000000100e-01,2.100851810712421890e-27
2.399999999999999911e-01,-6.231805557511934214e-27
2.500000000000000000e-01,-1.489802201843628404e-26
2.600000000000000089e-01,-1.283766262608649062e-26
2.700000000000000178e-01,1.077103921321660425e-26
2.800000000000000266e-01,4.721281752072529152e-26
2.899999999999999800e-01,5.749000583043052984e-26
2.999999999999999889e-01,0.000000000000000000e+00
3.099999999999999978e-01,-1.340488646281585752e-25
3.200000000000000067e-01,-2.222044947726746594e-25
3.300000000000000155e-01,-1.092038576674370400e-25
3.400000000000000244e-01,3.239339777406657741e-25
3.500000000000000333e-01,7.744105100911350002e-25
3.599999999999999867e-01,6.673114751759868462e-25
3.699999999999999956e-01,-5.598868230513055611e-25
3.800000000000000044e-01,-2.454158228102291061e-24
3.900000000000000133e-01,-2.988374312059299902e-24
4.000000000000000222e-01,0.000000000000000000e+00
4.100000000000000311e-01,6.967962141716344924e-24
4.199999999999999845e-01,1.155035898160409272e-23
4.299999999999999933e-01,5.676499746896102883e-24
4.400000000000000022e-01,-1.683833503695695358e-23
4.500000000000000111e-01,-4.025444850272052607e-23
4.600000000000000200e-01,-3.468735904652524033e-23
4.700000000000000289e-01,2.910334375945467394e-23
4.799999999999999822e-01,1.275690150437978420e-22
4.899999999999999911e-01,1.553379742212528659e-22
5.000000000000000000e-01,0.000000000000000000e+00
5.100000000000000089e-01,-3.621999825046216372e-22
5.200000000000000178e-01,-6.003964625486400559e-22
5.300000000000000266e-01,-2.950687829809255775e-22
5.400000000000000355e-01,8.752694879440288089e-22
5.500000000000000444e-01,2.092456911631379955e-21
5.600000000000000533e-01,1.803075358944129469e-21
5.700000000000000622e-01,-1.512813988668619289e-21
5.799999999999999600e-01,-6.631134624049385281e-21
5.899999999999999689e-01,-8.074586285193086877e-21
5.999999999999999778e-01,0.000000000000000000e+00
6.099999999999999867e-01,1.882743112809860919e-20
6.199999999999999956e-01,3.120906569354769944e-20
6.300000000000000044e-01,1.533790021526124618e-20
6.400000000000000133e-01,-4.549717503805255105e-20
6.500000000000000222e-01,-1.087675049563290268e-19
6.600000000000000311e-01,-9.372523130604812326e-20
6.700000000000000400e-01,7.863722406700876220e-20
6.800000000000000488e-01,3.446914314355267068e-19
6.900000000000000577e-01,4.197231488558179744e-19
7.000000000000000666e-01,-8.530339850448940448e-33
7.099999999999999645e-01,-9.786642186786232354e-19
7.199999999999999734e-01,-1.622271019601931558e-18
7.299999999999999822e-01,-7.972757424106029235e-19
7.399999999999999911e-01,2.364977832490789477e-18
7.500000000000000000e-01,5.653817800817493635e-18
7.600000000000000089e-01,4.871908952555619941e-18
7.700000000000000178e-01,-4.087622837495641967e-18
7.800000000000000266e-01,-1.791732330002322384e-17
7.900000000000000355e-01,-2.181752915421742218e-17
8.000000000000000444e-01,0.000000000000000000e+00
8.100000000000000533e-01,5.087171194016030640e-17
8.200000000000000622e-01,8.432688395360688613e-17
8.300000000000000711e-01,4.144300070513613038e-17
8.399999999999999689e-01,-1.229333501144807233e-16
8.499999999999999778e-01,-2.938897581375514407e-16
8.599999999999999867e-01,-2.532455403015855054e-16
8.699999999999999956e-01,2.124777503257061125e-16
8.800000000000000044e-01,9.313561201697716627e-16
8.900000000000000133e-01,1.134091792870449995e-15
9.000000000000000222e-01,0.000000000000000000e+00
9.100000000000000311e-01,-2.644350356669657633e-15
9.200000000000000400e-01,-4.383375694567957282e-15
9.300000000000000488e-01,-2.154238760924669130e-15
9.400000000000000577e-01,6.390169228120623697e-15
9.500000000000000666e-01,1.527661360535191923e-14
9.599999999999999645e-01,1.316389618672989848e-14
9.699999999999999734e-01,-1.104475539409922268e-14
9.799999999999999822e-01,-4.841260092552810772e-14
9.899999999999999911e-01,-5.895095570010918361e-14
1.000000000000000000e+00,0.000000000000000000e+00
1.010000000000000009e+00,1.374553468348821611e-13
1.020000000000000018e+00,2.278512092335811200e-13
1.030000000000000027e+00,1.119789725673807736e-13
1.040000000000000036e+00,-3.321658665121520387e-13
1.050000000000000044e+00,-7.940900177201574239e-13
1.060000000000000053e+00,-6.842693561696444354e-13
1.070000000000000062e+00,5.741148027428544823e-13
1.080000000000000071e+00,2.516523892007312900e-12
1.090000000000000080e+00,3.064315604612819030e-12
1.100000000000000089e+00,0.000000000000000000e+00
1.110000000000000098e+00,-7.145033685057195507e-12
1.120000000000000107e+00,-1.184387950445155318e-11
1.130000000000000115e+00,-5.820752334742545716e-12
1.140000000000000124e+00,1.726623488940440769e-11
1.150000000000000133e+00,4.127740430784334863e-11
1.159999999999999920e+00,3.556884262463565888e-11
1.169999999999999929e+00,-2.984292498723220783e-11
1.179999999999999938e+00,-1.308108297834526067e-10
1.189999999999999947e+00,-1.592854604841653720e-10
1.199999999999999956e+00,0.000000000000000000e+00
1.209999999999999964e+00,3.714042962761395424e-10
1.219999999999999973e+00,6.156538830222522834e-10
